customer_id,snapshot_date,county,sector,employment_type,gender,age,kyc_level,relationship_length_months,salary_inflow_flag,product_type,loan_balance_kes,credit_limit_kes,utilization_ratio,interest_rate,loan_term_months,collateral_value_kes,loan_to_value,bureau_score,num_active_loans,num_closed_loans,days_past_due,missed_payments_6m,avg_daily_balance_30d_kes,inflow_30d_kes,outflow_30d_kes,digital_txn_count_30d,atm_withdrawals_30d,branch_visits_30d,collection_contacted_after_snapshot,chargeoff_indicator,days_to_next_payment
C01902,2026-01-26,Kiambu,SME_Trade,Self_Employed,F,44,Tier2,429,1,Personal_Loan,364391.91,,,0.1121,12,159558.78,2.2837,553.4,1,0,0,0,5058.54,25836.51,19435.56,20,6,0,0,0,19
C01903,2026-01-26,Nyeri,Transport,Micro_Enterprise,F,53,Tier1,413,1,SME_Loan,0.0,,,0.1801,24,456235.61,0.05,470.1,2,1,40,4,1721.06,63219.69,31964.14,16,5,2,1,0,167
C01907,2026-01-26,Meru,Agribusiness,Micro_Enterprise,F,34,Tier2,335,1,Personal_Loan,30228.29,,,0.1874,36,412914.08,0.0732,550.2,1,1,0,1,8201.13,45291.99,33047.83,16,4,1,0,0,33
C01908,2026-01-26,Nyeri,Agribusiness,Micro_Enterprise,F,28,Tier2,495,0,SME_Loan,771155.61,,,0.074,36,479421.28,1.6085,632.9,1,0,0,1,4152.02,50146.13,42004.34,19,5,2,0,0,21
C01910,2026-01-26,Nairobi,SME_Trade,Micro_Enterprise,F,63,Tier1,406,0,Credit_Card,102640.04,117805.31,0.8008,0.4138,0,,,548.3,1,1,7,2,1581.06,20632.02,24764.39,19,4,1,1,0,206
C01912,2026-01-26,Kisumu,Agribusiness,Micro_Enterprise,M,60,Tier1,486,1,Credit_Card,126479.29,265071.67,0.5229,0.2464,0,,,711.5,2,1,0,3,2877.16,10333.69,9352.38,19,5,3,0,0,16
C01918,2026-01-26,Nairobi,Salaried,Permanent,F,43,Tier2,422,1,SME_Loan,0.0,,,0.2033,12,738294.2,0.05,515.4,1,0,0,0,24630.77,158653.57,161085.83,30,4,0,1,0,34
C01919,2026-01-26,Nakuru,Salaried,Permanent,F,41,Tier2,407,1,SME_Loan,819714.53,,,0.1786,24,391681.6,2.0928,682.6,3,0,13,4,20121.83,102158.36,121945.11,25,5,0,0,0,30
C01922,2026-01-26,Nakuru,Transport,Self_Employed,M,45,Tier2,501,0,SME_Loan,448259.31,,,0.2113,48,381333.12,1.1755,660.7,3,2,0,1,45.83,865.07,820.29,22,7,0,0,0,33
C01923,2026-01-26,Kiambu,Salaried,Permanent,F,58,Tier2,440,1,SME_Loan,234414.55,,,0.2857,12,458856.13,0.5109,622.5,3,0,0,0,8160.73,50115.0,65408.37,19,6,2,0,0,31
C01927,2026-01-26,Nairobi,SME_Trade,Self_Employed,F,37,Tier3,444,1,SME_Loan,471170.13,,,0.2243,24,,,592.6,1,1,0,0,0.0,17182.93,17191.91,23,4,1,0,0,18
C01928,2026-01-26,Nyeri,Agribusiness,Micro_Enterprise,M,26,Tier2,441,0,Overdraft,255587.93,419978.59,0.694,0.1898,0,199580.39,1.2806,586.2,1,1,28,4,5917.19,63967.59,33242.43,19,5,1,0,0,7
C01929,2026-01-26,Kakamega,Salaried,Permanent,F,29,Tier2,378,1,Overdraft,145295.85,232995.76,0.6253,0.1768,0,183693.19,0.791,726.4,1,0,9,2,16806.94,71339.35,78747.91,28,8,3,0,0,33
C01930,2026-01-26,Mombasa,SME_Trade,Self_Employed,F,63,Tier2,362,0,SME_Loan,910960.73,,,0.1938,36,431057.11,2.1133,468.8,1,0,14,4,5699.11,40546.91,48065.48,17,1,1,0,0,239
C01933,2026-01-26,Kiambu,Transport,Self_Employed,F,58,Tier2,489,1,Personal_Loan,350755.19,,,0.1524,36,507052.21,0.6918,524.3,1,0,0,2,18213.65,85111.38,71872.56,18,1,0,0,0,180
C01934,2026-01-26,Mombasa,Transport,Self_Employed,M,63,Tier3,509,1,Overdraft,371272.39,201049.71,1.6621,0.1788,0,,,728.5,1,0,0,0,0.0,71957.1,85600.45,32,7,0,0,0,13
C01935,2026-01-26,Nairobi,Agribusiness,Micro_Enterprise,F,27,Tier2,479,0,SME_Loan,823526.1,,,0.1354,48,1054116.67,0.7812,509.7,4,0,24,2,4138.98,39081.45,47044.49,18,3,4,0,0,6
C01939,2026-01-26,Nairobi,SME_Trade,Micro_Enterprise,M,64,Tier3,351,1,Personal_Loan,129220.27,,,0.234,18,417097.22,0.3098,501.2,1,0,17,4,6097.64,25828.8,24757.61,19,5,0,0,0,12
C01940,2026-01-26,Kiambu,Other,Micro_Enterprise,F,30,Tier2,444,0,Personal_Loan,243009.2,,,0.2077,18,0.0,5.0,648.4,2,1,10,6,7401.0,43572.71,42280.94,23,4,2,0,0,20
C01942,2026-01-26,Nairobi,SME_Trade,Micro_Enterprise,M,32,Tier1,398,0,Overdraft,77982.77,253876.09,0.2934,0.2491,0,22071.3,3.5332,605.6,1,1,15,5,39898.6,122383.36,96585.57,17,2,1,0,0,29
C01945,2026-01-26,Machakos,Agribusiness,Micro_Enterprise,M,38,Tier2,336,0,SME_Loan,608404.9,,,0.1447,24,847373.77,0.718,709.8,2,2,16,4,9205.39,78544.56,46500.98,21,3,0,0,0,31
C01948,2026-01-26,Kakamega,SME_Services,Self_Employed,F,62,Tier2,495,0,Personal_Loan,294922.72,,,0.2058,12,677338.16,0.4354,522.3,1,0,0,4,838.18,6285.59,8259.98,22,3,0,0,0,13
C01951,2026-01-26,Mombasa,Agribusiness,Self_Employed,M,62,Tier2,442,0,Personal_Loan,330673.6,,,0.1958,36,213765.23,1.5469,617.7,1,0,12,6,5646.32,19129.38,20144.88,15,4,1,0,0,33
C01953,2026-01-26,Nairobi,Salaried,Contract,M,24,Tier1,441,1,Personal_Loan,334606.91,,,0.2055,36,197665.33,1.6928,599.6,1,4,8,6,2724.22,24300.52,18858.9,31,4,2,0,0,9
C01955,2026-01-26,Uasin Gishu,Salaried,Contract,F,64,Tier3,451,1,Personal_Loan,242006.46,,,0.1868,12,0.0,5.0,666.3,3,0,19,5,22295.76,139361.96,107787.46,29,8,1,0,0,22
C01956,2026-01-26,Kisumu,SME_Services,Self_Employed,F,39,Tier2,456,0,Personal_Loan,546696.78,,,0.2036,24,223240.46,2.4489,490.3,1,2,62,3,4330.28,40123.84,41431.86,20,2,0,0,1,229
C01957,2026-01-26,Nakuru,Other,Micro_Enterprise,F,44,Tier2,201,1,Personal_Loan,505227.97,,,0.1697,12,394071.72,1.2821,602.2,3,1,4,1,3739.5,26587.47,21480.58,19,6,2,0,0,9
C01959,2026-01-26,Nairobi,SME_Services,Self_Employed,F,50,Tier3,419,1,SME_Loan,697176.09,,,0.2547,24,0.0,5.0,754.8,2,0,0,0,18260.29,107526.1,71423.69,25,6,2,0,0,28
C01963,2026-01-26,Kiambu,SME_Trade,Self_Employed,M,27,Tier3,479,0,SME_Loan,438662.07,,,0.1694,36,195287.57,2.2462,646.9,1,0,3,3,7069.73,104366.1,109454.11,29,5,1,0,0,26
C01964,2026-01-26,Uasin Gishu,Salaried,Permanent,M,57,Tier2,461,1,Personal_Loan,362468.31,,,0.2051,18,510040.62,0.7107,591.0,3,2,0,6,26910.49,154286.6,142333.37,21,4,0,0,0,22
C01966,2026-01-26,Nairobi,Salaried,Permanent,M,54,Tier2,469,1,SME_Loan,820328.28,,,0.2141,48,25226.71,5.0,639.0,3,0,0,0,5204.45,40849.73,26547.82,19,3,0,0,0,33
C01968,2026-01-26,Kiambu,Agribusiness,Micro_Enterprise,M,42,Tier2,465,0,Overdraft,67689.97,213721.99,0.286,0.3709,0,114833.8,0.5895,665.3,1,0,9,2,6084.98,27580.02,24391.7,22,6,0,1,0,212
C01969,2026-01-26,Nairobi,Salaried,Permanent,M,58,Tier1,420,1,Personal_Loan,145898.53,,,0.2224,24,185597.27,0.7861,520.3,1,0,22,4,23035.2,67703.89,59018.78,27,8,1,1,0,122
C01972,2026-01-26,Nairobi,Salaried,Permanent,M,62,Tier1,435,1,Overdraft,122099.6,391335.96,0.3377,0.2426,0,,,649.8,1,1,4,6,6293.51,33925.61,36532.47,25,8,0,0,0,20
C01973,2026-01-26,Nakuru,Salaried,Contract,M,51,Tier2,510,1,Credit_Card,0.0,200536.25,0.0,0.2977,0,,,657.0,1,2,0,0,0.0,0.0,0.0,32,8,2,0,0,5
C01975,2026-01-26,Kiambu,Other,Self_Employed,M,46,Tier2,285,0,Personal_Loan,87338.3,,,0.1652,12,1195166.9,0.0731,366.3,1,0,0,1,5545.32,19353.4,16749.98,10,3,2,0,0,11
C01976,2026-01-26,Nairobi,Other,Micro_Enterprise,M,23,Tier2,510,1,Overdraft,261112.31,325476.92,0.7996,0.2298,0,113170.77,2.3072,675.6,1,2,0,0,15091.94,79629.42,72242.6,8,7,1,0,0,15
C01982,2026-01-26,Nairobi,Salaried,Permanent,M,49,Tier1,488,1,Overdraft,13504.34,259367.27,0.0939,0.2182,0,109288.32,0.1236,607.9,2,0,16,3,20561.85,139340.51,100148.04,18,7,4,0,0,26
C01983,2026-01-26,Nairobi,Agribusiness,Micro_Enterprise,M,23,Tier2,417,0,Personal_Loan,340905.25,,,0.2352,36,373698.72,0.9122,642.3,3,1,5,5,0.0,0.0,0.0,16,4,0,0,0,25
C01987,2026-01-26,Mombasa,Salaried,Contract,F,58,Tier1,457,1,Overdraft,36406.62,267056.94,0.1027,0.2771,0,,,603.0,2,1,2,1,2248.92,31478.25,44719.21,27,9,1,0,0,18
C01989,2026-01-26,Nakuru,Agribusiness,Micro_Enterprise,M,30,Tier2,326,0,Personal_Loan,335941.65,,,0.3209,18,,,654.4,1,0,7,4,2947.28,19892.76,17604.71,20,5,1,0,0,25
C01991,2026-01-26,Nakuru,Hospitality,Self_Employed,F,44,Tier1,358,0,Personal_Loan,244230.34,,,0.2043,24,1264640.25,0.1931,714.2,1,2,2,3,29326.08,88678.75,108076.37,12,3,1,0,0,5
C01992,2026-01-26,Nairobi,Transport,Self_Employed,F,40,Tier2,340,0,Personal_Loan,437978.56,,,0.2251,36,241423.38,1.8142,632.3,1,0,27,5,112.75,20557.23,15480.84,16,5,0,0,0,15
C01994,2026-01-26,Meru,Transport,Self_Employed,M,49,Tier3,417,1,SME_Loan,335565.72,,,0.1724,36,683357.95,0.4911,678.4,1,3,6,0,0.0,76214.6,88216.17,24,5,0,0,0,23
C01995,2026-01-26,Kisumu,Agribusiness,Self_Employed,F,54,Tier2,282,0,Personal_Loan,180752.97,,,0.2725,24,413945.02,0.4367,576.6,1,0,1,1,131.59,766.59,735.69,16,3,1,0,0,18
C01996,2026-01-26,Nyeri,SME_Trade,Micro_Enterprise,M,21,Tier2,456,1,Personal_Loan,578952.05,,,0.2316,24,480981.61,1.2037,554.4,1,1,26,4,6802.59,39221.05,54837.36,22,2,1,0,0,6
C01997,2026-01-26,Meru,SME_Trade,Self_Employed,F,45,Tier3,466,1,Personal_Loan,606768.05,,,0.1822,12,297588.46,2.039,580.4,1,1,9,3,0.0,27824.6,10505.8,33,7,1,0,0,8
C01998,2026-01-26,Nairobi,Transport,Self_Employed,M,65,Tier2,401,1,SME_Loan,535882.65,,,0.1802,36,736779.12,0.7273,633.6,4,0,6,2,7098.69,27071.4,29296.1,13,6,1,0,0,28
C01999,2026-01-26,Machakos,SME_Trade,Self_Employed,F,33,Tier2,405,1,Overdraft,104688.24,222399.26,0.4433,0.2259,0,43851.55,2.3873,686.2,2,3,7,3,29025.38,95898.93,100364.41,8,5,1,0,0,27
C02000,2026-01-26,Uasin Gishu,Salaried,Permanent,F,33,Tier2,413,1,Personal_Loan,284870.07,,,0.2734,36,402517.56,0.7077,517.3,2,1,3,4,15466.28,84021.14,27479.44,23,5,0,0,0,19
C02001,2026-01-26,Nakuru,Salaried,Permanent,F,60,Tier2,431,1,Personal_Loan,624061.75,,,0.2679,12,412043.81,1.5146,746.2,1,1,35,6,6068.34,35999.43,41770.38,25,7,1,0,0,6
C02002,2026-01-26,Nakuru,Salaried,Permanent,M,23,Tier2,390,1,Overdraft,284071.01,190179.71,1.4971,0.1663,0,55345.11,5.0,483.5,2,0,30,6,24566.17,76546.9,83065.02,29,7,0,1,0,219
C02004,2026-01-26,Uasin Gishu,Salaried,Permanent,M,41,Tier2,441,1,SME_Loan,923658.72,,,0.1465,12,628173.57,1.4704,657.2,3,1,0,0,16039.53,94792.4,49225.49,27,3,0,0,0,22
C02007,2026-01-26,Kisumu,Transport,Self_Employed,F,40,Tier2,425,1,Overdraft,85302.52,265642.05,0.2881,0.2566,0,,,718.2,2,1,0,0,17238.26,119633.43,114859.7,24,5,0,0,0,15
C02008,2026-01-26,Kakamega,SME_Trade,Self_Employed,F,27,Tier3,413,0,Personal_Loan,43341.2,,,0.219,24,509360.63,0.0851,491.9,1,0,25,6,11306.12,53104.29,59674.7,16,4,3,1,1,159
C02009,2026-01-26,Kiambu,Hospitality,Self_Employed,M,56,Tier1,409,1,Personal_Loan,272448.85,,,0.2143,12,464922.25,0.586,533.6,1,2,5,6,254.53,8165.44,11056.22,18,4,2,0,0,22
C02010,2026-01-26,Nairobi,Construction,Micro_Enterprise,F,49,Tier1,394,1,Personal_Loan,356888.92,,,0.2005,18,500979.13,0.7124,411.5,2,0,33,2,2819.6,19827.93,18904.54,18,4,1,0,0,33
C02011,2026-01-26,Kakamega,Salaried,Permanent,M,43,Tier2,409,1,Personal_Loan,135054.04,,,0.2595,24,652576.99,0.207,742.3,1,1,0,1,18409.19,78150.06,45950.56,36,4,0,0,0,34
C02013,2026-01-26,Nakuru,Salaried,Permanent,F,27,Tier3,465,1,SME_Loan,1034521.3,,,0.1254,36,0.0,5.0,525.2,1,0,0,0,19592.55,90437.62,63700.72,32,6,0,0,0,5
C02014,2026-01-26,Nairobi,Transport,Self_Employed,F,62,Tier2,451,0,Overdraft,504236.6,93651.0,1.8,0.2349,0,114994.34,4.3849,657.4,1,1,7,3,0.0,0.0,0.0,17,3,1,0,0,25
C02017,2026-01-26,Mombasa,Salaried,Contract,M,39,Tier2,416,1,Overdraft,167115.15,236575.76,0.6804,0.2862,0,177477.02,0.9416,540.1,1,0,2,1,12671.01,54536.66,70071.87,32,8,0,0,0,24
C02021,2026-01-26,Meru,Salaried,Contract,M,34,Tier3,368,1,Overdraft,0.0,166333.53,0.0,0.2185,0,181397.33,0.05,652.5,1,0,0,0,14506.89,47615.48,30885.46,38,7,0,0,0,15
C02022,2026-01-26,Kakamega,Salaried,Contract,M,50,Tier2,456,1,SME_Loan,507182.01,,,0.1243,24,0.0,5.0,570.3,1,0,18,2,29689.02,96365.96,92191.75,33,6,1,0,0,8
C02023,2026-01-26,Nairobi,SME_Trade,Micro_Enterprise,M,50,Tier2,263,0,Credit_Card,0.0,201648.09,0.0,0.274,0,,,514.2,1,1,35,1,28416.0,136208.4,164017.06,19,3,2,0,0,33
C02024,2026-01-26,Nairobi,SME_Services,Micro_Enterprise,M,47,Tier1,377,0,Personal_Loan,294626.47,,,0.2407,12,253073.15,1.1642,582.9,1,0,0,1,2230.17,29048.2,24001.3,17,6,2,0,0,34
C02029,2026-01-26,Uasin Gishu,Agribusiness,Micro_Enterprise,M,44,Tier1,439,0,Personal_Loan,585685.0,,,0.2346,36,645206.56,0.9077,557.7,1,1,9,2,6506.17,52144.41,39004.06,12,6,2,0,0,26
C02030,2026-01-26,Kiambu,SME_Trade,Self_Employed,M,36,Tier2,415,1,SME_Loan,763150.01,,,0.1627,36,690323.34,1.1055,694.9,3,2,0,1,26660.04,131206.95,111338.22,14,3,2,0,0,15
C02031,2026-01-26,Kiambu,SME_Trade,Self_Employed,F,46,Tier1,381,1,Personal_Loan,372657.52,,,0.2034,12,33051.88,5.0,454.9,1,0,13,4,26103.7,140684.29,76700.38,15,5,1,0,0,18
C02032,2026-01-26,Nairobi,SME_Services,Self_Employed,M,28,Tier3,474,0,Overdraft,39841.86,285804.83,0.0999,0.2637,0,,,691.8,2,2,15,4,5659.81,44402.82,52554.28,20,3,3,0,0,14
C02037,2026-01-26,Machakos,Agribusiness,Self_Employed,M,47,Tier2,314,0,SME_Loan,914231.83,,,0.2127,36,279873.77,3.2666,643.2,3,1,22,4,0.0,0.0,0.0,24,2,1,0,0,16
C02039,2026-01-26,Nakuru,Salaried,Permanent,F,65,Tier3,374,1,SME_Loan,1023745.26,,,0.2409,12,,,720.2,2,1,0,0,6487.27,33167.48,38339.64,29,11,2,0,0,31
C02040,2026-01-26,Nairobi,Salaried,Permanent,M,41,Tier1,403,1,SME_Loan,993795.56,,,0.2391,24,355291.88,2.7971,655.5,1,0,1,2,11779.94,39614.3,37744.57,27,5,1,0,0,26
C02046,2026-01-26,Nyeri,SME_Services,Micro_Enterprise,M,65,Tier2,364,0,Personal_Loan,533561.95,,,0.2098,36,814791.16,0.6548,562.9,2,0,0,2,0.0,85838.4,44722.16,17,3,2,0,0,32
C02047,2026-01-26,Kiambu,Salaried,Permanent,M,41,Tier3,363,1,SME_Loan,492635.38,,,0.1901,24,574958.69,0.8568,577.2,5,0,39,4,11969.92,53578.93,57296.02,22,9,0,0,0,12
C02049,2026-01-26,Kakamega,Hospitality,Self_Employed,F,54,Tier1,401,1,Personal_Loan,307389.87,,,0.2353,36,,,632.4,1,0,0,2,1958.0,53852.44,57834.78,17,3,4,1,0,18
C02050,2026-01-26,Kiambu,Construction,Self_Employed,F,50,Tier2,485,1,Overdraft,156971.02,334897.55,0.4413,0.2745,0,,,591.1,1,0,1,0,1544.15,98781.51,104313.22,20,3,2,0,0,19
C02054,2026-01-26,Kisumu,Salaried,Permanent,F,63,Tier2,222,1,SME_Loan,713280.8,,,0.2259,48,588482.82,1.2121,826.7,1,4,0,1,0.0,0.0,0.0,25,7,0,0,0,19
C02057,2026-01-26,Nairobi,Salaried,Permanent,M,54,Tier1,461,1,SME_Loan,753025.92,,,0.1633,12,95528.93,5.0,661.2,1,0,1,3,26115.29,131125.37,126146.77,26,7,0,0,0,15
C02060,2026-01-26,Mombasa,Hospitality,Self_Employed,M,39,Tier2,491,1,Overdraft,121721.11,213531.55,0.5352,0.1832,0,223659.52,0.5442,608.0,1,2,0,0,4217.94,27456.08,25675.87,18,0,0,0,0,14
C02062,2026-01-26,Nairobi,SME_Services,Self_Employed,F,46,Tier3,341,0,SME_Loan,234555.41,,,0.1546,36,52846.81,4.4384,597.5,2,1,7,4,1107.87,30411.45,31942.07,19,1,1,0,0,28
C02069,2026-01-26,Kisumu,Salaried,Permanent,M,35,Tier2,374,1,Overdraft,3121.3,213875.32,0.0,0.2669,0,51045.81,0.0611,623.9,2,2,1,4,8536.67,109592.08,112281.18,27,3,0,0,0,34
C02073,2026-01-26,Mombasa,Salaried,Contract,M,39,Tier2,463,1,Credit_Card,121399.12,233157.59,0.5257,0.2908,0,,,646.4,1,1,4,1,6037.49,32282.35,19725.59,29,5,1,0,0,32
C02077,2026-01-26,Nyeri,Agribusiness,Self_Employed,F,41,Tier1,388,1,Personal_Loan,404743.07,,,0.1893,18,231714.52,1.7467,683.7,1,1,5,2,2581.37,13814.82,11582.32,19,7,2,0,0,27
C02078,2026-01-26,Kisumu,SME_Trade,Self_Employed,F,40,Tier2,426,1,Personal_Loan,361959.88,,,0.18,36,0.0,5.0,488.3,4,1,17,5,0.0,0.0,0.0,20,8,4,0,0,32
C02079,2026-01-26,Nairobi,SME_Services,Micro_Enterprise,M,32,Tier2,432,1,Personal_Loan,328675.92,,,0.2283,24,59105.46,5.0,655.2,1,2,0,1,50.91,76841.84,42616.33,24,4,1,0,0,26
C02081,2026-01-26,Nairobi,Agribusiness,Self_Employed,M,58,Tier2,406,1,Personal_Loan,119736.94,,,0.2026,18,384345.31,0.3115,539.7,1,0,0,0,3832.48,26599.48,18553.41,21,4,1,0,0,29
C02082,2026-01-26,Kakamega,Salaried,Permanent,M,25,Tier1,490,1,Personal_Loan,311934.93,,,0.1935,24,0.0,5.0,667.2,2,0,0,1,5158.56,26816.88,32154.53,23,8,1,0,0,11
C02083,2026-01-26,Mombasa,Salaried,Permanent,F,35,Tier2,428,1,Overdraft,194294.1,64544.7,1.8,0.289,0,58872.01,3.3003,691.1,1,1,0,1,8055.68,96182.15,99027.32,27,3,0,0,0,148
C02084,2026-01-26,Kiambu,Agribusiness,Self_Employed,M,51,Tier1,467,0,Personal_Loan,480064.19,,,0.2469,18,395839.26,1.2128,640.6,1,0,5,2,11493.22,72002.34,60361.96,13,3,1,0,0,23
C02085,2026-01-26,Mombasa,Salaried,Permanent,F,26,Tier2,452,1,Personal_Loan,324738.26,,,0.2502,36,897438.7,0.3619,730.9,1,0,0,0,908.67,5188.22,2644.35,21,6,0,0,0,30
C02086,2026-01-26,Kakamega,Salaried,Permanent,F,50,Tier3,408,1,SME_Loan,294366.83,,,0.2297,24,229741.85,1.2813,683.0,2,0,0,0,4479.44,47870.08,43535.69,26,5,0,0,0,28
C02090,2026-01-26,Kakamega,Agribusiness,Self_Employed,F,21,Tier2,401,1,Overdraft,189461.78,350292.63,0.4635,0.2046,0,34593.66,5.0,681.7,1,1,0,0,9340.28,35701.94,42111.58,24,3,2,0,0,16
C02093,2026-01-26,Meru,Salaried,Permanent,M,57,Tier2,396,1,Personal_Loan,324211.71,,,0.2041,12,436761.71,0.7423,698.5,1,1,5,3,13766.92,63831.53,54268.97,28,5,2,0,0,6
C02095,2026-01-26,Mombasa,Salaried,Permanent,M,28,Tier2,466,1,Personal_Loan,57001.17,,,0.3051,12,0.0,5.0,628.6,2,2,0,3,0.0,0.0,0.0,20,4,1,0,0,11
C02098,2026-01-26,Kisumu,Salaried,Contract,M,59,Tier1,510,1,Overdraft,136840.51,321537.88,0.5115,0.1764,0,62876.21,2.1763,621.2,1,2,13,4,45413.04,149898.47,65476.03,28,5,1,0,0,33
C02099,2026-01-26,Nairobi,Transport,Micro_Enterprise,F,54,Tier1,404,0,Personal_Loan,164085.66,,,0.248,36,264915.17,0.6194,599.1,1,2,22,3,0.0,74624.89,31804.23,21,2,0,0,0,15
C02103,2026-01-26,Nyeri,SME_Services,Self_Employed,F,28,Tier1,452,0,Overdraft,183738.81,381034.35,0.4715,0.243,0,100424.28,1.8296,584.2,1,1,0,0,1794.12,10613.79,10029.78,26,6,0,0,0,19
C02104,2026-01-26,Nakuru,Agribusiness,Self_Employed,F,26,Tier1,476,0,Personal_Loan,351883.46,,,0.2548,18,129644.86,2.7142,660.6,1,1,14,4,8998.26,53180.84,38663.65,26,2,0,0,0,14
C02112,2026-01-26,Machakos,Agribusiness,Self_Employed,F,51,Tier3,313,0,Personal_Loan,302131.77,,,0.1343,18,273685.5,1.1039,652.5,2,1,0,1,3685.29,21117.95,15599.13,16,2,2,0,0,14
C02114,2026-01-26,Meru,Salaried,Permanent,F,61,Tier2,418,1,Personal_Loan,385004.03,,,0.2495,24,101054.67,3.8099,529.6,1,1,0,0,11806.5,108934.97,72065.59,31,3,0,0,0,16
C02116,2026-01-26,Nairobi,Salaried,Permanent,F,30,Tier2,362,1,Personal_Loan,417590.11,,,0.2456,12,21640.02,5.0,602.7,2,1,0,0,10957.68,117991.89,99689.92,27,3,0,0,0,30
C02117,2026-01-26,Nairobi,Salaried,Contract,M,64,Tier2,380,1,Overdraft,222152.42,141023.97,1.38,0.2175,0,62912.63,3.5311,706.8,1,1,0,1,9399.37,95147.73,79020.34,30,8,1,0,0,14
C02118,2026-01-26,Machakos,Salaried,Contract,F,45,Tier1,500,1,Credit_Card,14783.31,195173.29,0.0881,0.339,0,,,570.8,1,0,0,1,66591.52,245901.06,69600.91,25,10,1,0,0,20
C02122,2026-01-26,Meru,Salaried,Permanent,F,63,Tier3,397,1,SME_Loan,1637668.91,,,0.14,24,,,559.7,3,1,23,6,0.0,126040.8,148656.26,36,5,0,0,0,9
C02127,2026-01-26,Nairobi,Salaried,Permanent,F,34,Tier1,460,1,Overdraft,54495.7,91255.38,0.9118,0.2194,0,70880.54,0.7688,582.9,1,1,0,2,24295.7,104040.88,88564.36,27,11,2,0,0,7
C02135,2026-01-26,Nairobi,Construction,Self_Employed,M,40,Tier2,437,1,SME_Loan,877162.34,,,0.2302,36,286408.57,3.0626,532.7,2,0,0,0,22454.03,94365.96,72987.79,27,3,2,0,0,32
C02138,2026-01-26,Nairobi,Transport,Self_Employed,M,22,Tier2,455,0,Personal_Loan,7046.43,,,0.2754,18,1001470.62,0.05,611.1,1,0,2,4,1809.39,71135.24,97875.06,17,1,3,0,0,25
C02139,2026-01-26,Nairobi,Salaried,Permanent,M,45,Tier3,418,1,SME_Loan,421694.6,,,0.2065,24,596032.67,0.7075,638.5,2,0,12,6,9111.31,52233.19,33942.77,32,4,0,0,0,29
C02141,2026-01-26,Nairobi,Salaried,Permanent,F,52,Tier1,464,1,Personal_Loan,293654.47,,,0.1329,12,194753.38,1.5078,600.1,2,1,21,3,0.0,40619.51,39688.3,35,6,0,0,0,18
C02142,2026-01-26,Nairobi,Salaried,Permanent,M,60,Tier2,425,1,SME_Loan,565356.55,,,0.2594,36,844054.32,0.6698,711.5,1,2,4,1,8071.47,62171.48,98788.04,23,7,3,0,0,26
C02143,2026-01-26,Nairobi,Construction,Self_Employed,M,64,Tier3,286,0,Credit_Card,164991.5,30000.0,1.8,0.264,0,,,662.8,1,1,0,0,3551.21,102113.37,101519.46,20,3,0,0,0,21
C02144,2026-01-26,Kiambu,SME_Trade,Micro_Enterprise,M,48,Tier1,315,0,Credit_Card,0.0,94160.53,0.1093,0.2713,0,,,635.7,1,1,0,0,4866.67,25547.25,27891.99,19,1,3,0,0,13
C02145,2026-01-26,Meru,Agribusiness,Micro_Enterprise,M,37,Tier1,403,0,SME_Loan,732290.26,,,0.2241,48,728692.05,1.0049,587.7,2,0,33,5,3544.71,10258.65,7090.1,12,5,0,0,0,153
C02146,2026-01-26,Kakamega,Other,Self_Employed,M,40,Tier3,425,1,Overdraft,18117.0,96644.17,0.0,0.2917,0,281191.66,0.0644,679.8,1,1,0,2,499.56,22921.81,27404.0,14,3,0,0,0,27
C02150,2026-01-26,Machakos,Salaried,Permanent,F,59,Tier2,470,1,Overdraft,198524.65,126126.43,1.5165,0.2664,0,,,586.8,2,0,13,1,6246.82,104830.21,46409.78,22,7,1,0,0,5
C02154,2026-01-26,Nakuru,SME_Trade,Micro_Enterprise,M,45,Tier1,407,1,Personal_Loan,326494.98,,,0.151,12,832240.84,0.3923,558.8,1,0,17,5,15902.29,63056.41,65708.78,24,6,1,0,0,17
C02156,2026-01-26,Nairobi,Salaried,Contract,M,43,Tier1,344,1,Personal_Loan,305393.64,,,0.2408,12,42803.16,5.0,574.8,2,0,1,1,1856.66,57966.13,14830.16,25,4,2,0,0,25
C02158,2026-01-26,Nakuru,Salaried,Permanent,M,49,Tier2,487,1,SME_Loan,707374.01,,,0.1879,24,102795.1,5.0,602.5,2,0,0,0,36421.14,140331.11,150178.85,20,5,1,0,0,31
C02159,2026-01-26,Uasin Gishu,Transport,Self_Employed,M,57,Tier2,409,0,Personal_Loan,95044.46,,,0.2105,18,762973.91,0.1246,714.4,1,0,0,2,22239.8,136667.92,97516.38,25,3,3,0,0,26
C02160,2026-01-26,Nairobi,Hospitality,Micro_Enterprise,M,36,Tier3,428,0,Personal_Loan,419464.98,,,0.2642,18,,,664.1,4,0,0,1,8984.4,75601.78,39003.77,26,2,2,0,0,12
C02163,2026-01-26,Nairobi,SME_Services,Self_Employed,M,39,Tier2,386,0,SME_Loan,607359.82,,,0.1644,24,541798.06,1.121,540.9,2,0,0,0,23268.16,167883.15,97731.22,18,1,2,0,0,25
C02164,2026-01-26,Uasin Gishu,SME_Services,Micro_Enterprise,F,62,Tier3,360,0,Credit_Card,92614.28,334088.25,0.3098,0.1843,0,,,669.4,1,0,9,3,5363.76,105380.9,156037.36,27,3,0,0,0,18
